城市名,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,品牌名称,子品牌名称,价格区间,经销商价格
柳州,404,途观L,19.9,28.38,101,12,697,大众,上汽大众,19.90-28.38万,19.78-26.38万
柳州,5579,海豹,20.98,28.68,102,11,43,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
柳州,4635,欧拉好猫,12.99,17.1,103,11,240,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
柳州,1323,现代ix35,12.98,15.58,104,11,428,现代,北京现代,12.98-15.58万,10.98-13.48万
柳州,1322,途胜,16.18,22.58,105,11,398,现代,北京现代,16.18-22.58万,14.28-20.68万
柳州,348,君威,19.68,24.98,106,11,1573,别克,上汽通用别克,19.68-24.98万,14.88-24.98万
柳州,315,宋DM,17.69,28,107,11,36,比亚迪,比亚迪,17.69-28.00万,
柳州,292,冠道,22.48,33.28,108,11,424,本田,广汽本田,22.48-33.28万,20.38-31.28万
聊城,4499,五菱宏光MINIEV,3.28,9.99,1,281,507,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
聊城,393,朗逸,12.09,15.09,2,239,1214,大众,上汽大众,12.09-15.09万,10.49-13.49万
聊城,1101,小蚂蚁,7.39,9.4,3,149,193,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
聊城,415,迈腾,18.69,30.99,4,133,1058,大众,一汽-大众,18.69-30.99万,15.29-27.59万
聊城,5257,QQ冰淇淋,3.99,5.752,5,117,54,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
聊城,5859,长安Lumin,4.89,6.39,6,113,41,长安,长安汽车,4.89-6.39万,4.89-6.39万
聊城,414,速腾,12.79,17.29,7,112,1658,大众,一汽-大众,12.79-17.29万,10.79-15.89万
聊城,4819,思皓E10X,6.99,8.09,8,105,43,思皓,江汽集团,6.99-8.09万,6.99-8.09万
聊城,1145,轩逸,9.98,17.49,9,98,1611,日产,东风日产,9.98-17.49万,7.93-15.99万
聊城,345,威朗,12.99,15.89,10,91,923,别克,上汽通用别克,12.99-15.89万,9.69-12.59万
聊城,649,哈弗H6,9.89,15.7,11,88,1951,哈弗,长城汽车,9.89-15.70万,9.09-15.10万
聊城,409,宝来,9.88,15.7,12,86,1036,大众,一汽-大众,9.88-15.70万,6.88-13.50万
聊城,394,桑塔纳,8.79,11.28,13,80,313,大众,上汽大众,8.79-11.28万,5.79-8.09万
聊城,5008,海豚,10.28,13.08,14,78,347,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
聊城,353,别克GL8,23.29,53.39,15,75,350,别克,上汽通用别克,23.29-53.39万,23.29-53.39万
聊城,398,帕萨特,18.19,25.29,16,72,1176,大众,上汽大众,18.19-25.29万,15.39-25.28万
聊城,344,英朗,11.99,12.59,17,69,1360,别克,上汽通用别克,11.99-12.59万,7.69-8.29万
聊城,289,雅阁,16.98,25.98,18,67,2059,本田,广汽本田,16.98-25.98万,15.78-24.78万
聊城,3041,荣威i5,6.79,9.99,19,64,545,荣威,上汽集团,6.79-9.99万,5.99-9.99万
聊城,2975,缤越,7.58,11.98,20,61,790,吉利汽车,吉利汽车,7.58-11.98万,7.28-11.98万
聊城,4865,宋PLUS DM-i,15.28,21.68,21,59,1974,比亚迪,比亚迪,15.28-21.68万,15.28-21.68万
聊城,4629,哪吒V,7.99,12.38,22,59,207,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
聊城,1290,五菱宏光,4.6,5.99,23,55,217,五菱汽车,上汽通用五菱,4.60-5.99万,4.38-5.99万
聊城,404,途观L,19.9,28.38,24,53,697,大众,上汽大众,19.90-28.38万,17.98-26.07万
聊城,4416,奔奔E-Star,2.98,7.48,25,52,217,长安,长安汽车,2.98-7.48万,
聊城,3094,科鲁泽,9.49,12.29,26,52,994,雪佛兰,上汽通用雪佛兰,9.49-12.29万,7.99-10.79万
聊城,410,高尔夫,12.98,22.98,27,50,887,大众,一汽-大众,12.98-22.98万,11.38-21.38万
聊城,1977,T-ROC探歌,15.89,17.79,28,49,437,大众,一汽-大众,15.89-17.79万,12.69-14.59万
聊城,1594,哈弗M6,7.19,9.29,29,49,413,哈弗,长城汽车,7.19-9.29万,6.69-8.79万
聊城,280,本田CR-V,16.98,27.68,30,48,1031,本田,东风本田,16.98-27.68万,16.20-26.40万
聊城,1081,艾瑞泽5,5.99,8.58,31,47,397,奇瑞,奇瑞汽车,5.99-8.58万,5.79-8.38万
聊城,1147,天籁,17.98,26.98,32,46,1760,日产,东风日产,17.98-26.98万,15.18-24.28万
聊城,352,昂科威,20.99,30.99,33,46,1149,别克,上汽通用别克,20.99-30.99万,17.69-27.69万
聊城,2836,途岳,15.86,21.66,34,43,528,大众,上汽大众,15.86-21.66万,13.26-18.96万
聊城,4342,领克06,11.86,13.98,35,42,545,领克,领克,11.86-13.98万,10.86-13.98万
聊城,733,帝豪,6.99,12.98,36,42,1148,吉利汽车,吉利汽车,6.99-12.98万,6.79-12.98万
聊城,5827,五菱佳辰,6.88,9.98,37,38,26,五菱汽车,上汽通用五菱,6.88-9.98万,6.88-9.98万
聊城,343,凯越,8.39,9.99,38,38,217,别克,上汽通用别克,8.39-9.99万,5.45-7.05万
聊城,1310,伊兰特,9.98,14.18,39,36,799,现代,北京现代,9.98-14.18万,8.18-12.38万
聊城,1092,瑞虎3x,4.99,6.99,40,35,125,奇瑞,奇瑞汽车,4.99-6.99万,4.89-6.89万
聊城,99,奥迪A6L,41.98,65.68,41,35,1133,奥迪,一汽-大众奥迪,41.98-65.68万,37.23-65.68万
聊城,533,YARiS L 致炫,8.58,10.38,42,34,274,丰田,广汽丰田,8.58-10.38万,7.58-9.38万
聊城,391,Polo,9.09,12.49,43,34,324,大众,上汽大众,9.09-12.49万,7.29-10.69万
聊城,3172,捷达VA3,6.58,9.28,44,32,71,捷达,一汽-大众捷达,6.58-9.28万,6.28-8.98万
聊城,542,卡罗拉,10.98,15.98,45,32,1157,丰田,一汽丰田,10.98-15.98万,8.48-14.48万
聊城,4802,秦PLUS DM-i,11.18,16.58,46,31,1656,比亚迪,比亚迪,11.18-16.58万,11.18-16.58万
聊城,1455,逸动,7.29,10.39,47,31,1583,长安,长安汽车,7.29-10.39万,6.49-9.79万
聊城,5369,锋兰达,12.58,16.98,48,30,104,丰田,广汽丰田,12.58-16.98万,12.08-16.48万
聊城,5382,卡罗拉锐放,12.98,16.98,49,29,89,丰田,一汽丰田,12.98-16.98万,12.18-16.18万
聊城,535,凯美瑞,17.98,26.98,50,29,1813,丰田,广汽丰田,17.98-26.98万,16.28-25.28万
聊城,397,凌渡,15.09,19.09,51,29,577,大众,上汽大众,15.09-19.09万,13.69-17.69万
聊城,4563,哈弗大狗,11.99,16.79,52,28,1093,哈弗,长城汽车,11.99-16.79万,11.49-16.77万
聊城,214,奔驰E级,43.68,55.6,53,28,870,奔驰,北京奔驰,43.68-55.60万,43.66-55.58万
聊城,5037,五菱星辰,6.98,10.98,54,27,185,五菱汽车,上汽通用五菱,6.98-10.98万,6.98-10.98万
聊城,3196,长安CS75 PLUS,11.79,15.49,55,27,1376,长安,长安汽车,11.79-15.49万,11.29-15.49万
聊城,4079,皓影,16.98,25.28,56,26,648,本田,广汽本田,16.98-25.28万,15.18-23.48万
聊城,3476,星瑞,11.37,14.57,57,26,2347,吉利汽车,吉利汽车,11.37-14.57万,11.37-14.57万
聊城,3171,捷达VS5,8.68,11.58,58,26,407,捷达,一汽-大众捷达,8.68-11.58万,8.38-11.28万
聊城,5248,元PLUS,13.78,16.58,59,25,348,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
聊城,4503,凌宝BOX,4.18,6.88,60,25,7,凌宝汽车,吉麦新能源,4.18-6.88万,4.18-6.88万
聊城,3068,亚洲龙,19.98,27.98,61,25,1057,丰田,一汽丰田,19.98-27.98万,18.18-25.98万
聊城,534,雷凌,11.18,15.28,62,25,1321,丰田,广汽丰田,11.18-15.28万,9.10-13.20万
聊城,276,思域,12.99,18.79,63,25,1788,本田,东风本田,12.99-18.79万,12.50-18.30万
聊城,5288,长安UNI-V,10.89,13.99,64,24,842,长安,长安汽车,10.89-13.99万,10.89-13.99万
聊城,4857,星越L,13.72,18.52,65,24,1734,吉利汽车,吉利汽车,13.72-18.52万,13.52-18.37万
聊城,348,君威,19.68,24.98,66,24,1573,别克,上汽通用别克,19.68-24.98万,15.00-20.68万
聊城,5911,睿蓝汽车X3 PRO,4.99,6.79,67,23,6,睿蓝汽车,睿蓝汽车,4.99-6.79万,4.64-6.44万
聊城,4272,零跑T03,7.95,9.65,68,23,305,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
聊城,283,飞度,8.18,10.88,69,23,699,本田,广汽本田,8.18-10.88万,7.88-10.58万
聊城,282,艾力绅,27.98,33.18,70,23,452,本田,东风本田,27.98-33.18万,27.20-32.40万
聊城,2916,奥迪Q5L,39.68,48.88,71,22,929,奥迪,一汽-大众奥迪,39.68-48.88万,34.12-41.55万
聊城,741,博越,9.18,14.28,72,22,1087,吉利汽车,吉利汽车,9.18-14.28万,7.68-13.48万
聊城,146,宝马5系,43.39,55.19,73,22,1274,宝马,华晨宝马,43.39-55.19万,42.89-55.19万
聊城,5817,几何E,8.68,10.38,74,21,35,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
聊城,5223,赛那,30.98,40.58,75,21,102,丰田,广汽丰田,30.98-40.58万,30.98-40.58万
聊城,4532,长安欧尚X5,6.99,10.99,76,21,670,长安欧尚,长安汽车,6.99-10.99万,6.99-10.29万
聊城,2832,传祺M6,10.98,15.98,77,21,245,广汽传祺,广汽乘用车,10.98-15.98万,10.18-15.68万
聊城,1323,现代ix35,12.98,15.58,78,21,428,现代,北京现代,12.98-15.58万,10.68-13.28万
聊城,1199,欧蓝德,15.98,22.58,79,21,364,三菱,广汽三菱,15.98-22.58万,13.98-20.58万
聊城,315,宋DM,17.69,28,80,21,36,比亚迪,比亚迪,17.69-28.00万,
聊城,311,唐DM,20.58,32.98,81,21,1054,比亚迪,比亚迪,20.58-32.98万,20.58-32.98万
聊城,216,奔驰GLC,40.63,47.68,82,21,686,奔驰,北京奔驰,40.63-47.68万,40.61-47.66万
聊城,145,宝马3系,29.39,40.99,83,21,2052,宝马,华晨宝马,29.39-40.99万,29.39-40.99万
聊城,95,奥迪A3,20.31,24.97,84,21,730,奥迪,一汽-大众奥迪,20.31-24.97万,16.65-21.26万
聊城,6132,红旗H5,15.98,22.58,85,20,48,红旗,一汽红旗,15.98-22.58万,15.98-22.58万
聊城,1794,传祺M8,17.98,36.98,86,20,274,广汽传祺,广汽乘用车,17.98-36.98万,17.98-36.98万
聊城,1150,逍客,15.49,18.89,87,20,642,日产,东风日产,15.49-18.89万,12.74-16.64万
聊城,1094,瑞虎7,8.69,11.29,88,20,544,奇瑞,奇瑞汽车,8.69-11.29万,8.49-11.09万
聊城,546,RAV4荣放,17.58,26.08,89,20,944,丰田,一汽丰田,17.58-26.08万,15.88-23.88万
聊城,4635,欧拉好猫,12.99,17.1,90,19,240,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
聊城,4228,汉DM,21.58,31.98,91,19,1050,比亚迪,比亚迪,21.58-31.98万,21.58-31.98万
聊城,1623,领克03,13.68,25.68,92,19,2179,领克,领克,13.68-25.68万,12.68-25.68万
聊城,1143,骐达TIIDA,9.99,13.59,93,19,288,日产,东风日产,9.99-13.59万,8.84-12.44万
聊城,347,君越,21.98,28.98,94,19,953,别克,上汽通用别克,21.98-28.98万,16.99-23.99万
聊城,31,名爵5,6.79,9.99,95,19,845,名爵,上汽集团,6.79-9.99万,6.49-9.69万
聊城,5389,风光MINIEV,3.26,5.56,96,18,12,东风风光,东风小康,3.26-5.56万,3.26-5.56万
聊城,4172,威兰达,17.18,24.88,97,18,500,丰田,广汽丰田,17.18-24.88万,15.38-23.08万
聊城,3159,红旗HS5,18.38,24.98,98,18,1157,红旗,一汽红旗,18.38-24.98万,18.38-24.98万
聊城,2963,奥迪Q2L,22.88,26.88,99,18,293,奥迪,一汽-大众奥迪,22.88-26.88万,16.70-19.62万
聊城,1701,红旗H5经典,14.58,19.08,100,18,847,红旗,一汽红旗,14.58-19.08万,14.58-19.08万
聊城,1282,沃尔沃XC60,37.39,47.49,101,18,1043,沃尔沃,沃尔沃亚太,37.39-47.49万,29.59-39.69万
聊城,292,冠道,22.48,33.28,102,18,424,本田,广汽本田,22.48-33.28万,20.18-30.98万
聊城,100,奥迪Q3,27.88,32.36,103,18,522,奥迪,一汽-大众奥迪,27.88-32.36万,22.03-27.51万
聊城,5415,华梓1号,2.98,4.98,104,17,0,华梓汽车,华梓汽车,2.98-4.98万,2.98-4.98万
聊城,4814,AION Y,13.76,18.98,105,17,317,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
聊城,4615,坦克300,19.88,28,106,17,536,坦克,长城汽车,19.88-28.00万,19.88-28.00万
聊城,2826,柯米克,11.19,11.19,107,17,135,斯柯达,上汽大众斯柯达,11.19万,9.99万
聊城,536,汉兰达,26.88,34.88,108,17,671,丰田,广汽丰田,26.88-34.88万,26.88-34.88万
聊城,5050,长安欧尚X7 PLUS,7.99,13.39,109,16,146,长安欧尚,长安汽车,7.99-13.39万,7.99-12.59万
聊城,291,奥德赛,23.58,35.48,110,16,323,本田,广汽本田,23.58-35.48万,23.48-35.08万
聊城,5290,驱逐舰 05,11.98,15.58,111,15,327,比亚迪,比亚迪,11.98-15.58万,11.98-15.58万
聊城,5153,启辰大V,9.98,13.08,112,15,106,启辰,东风日产启辰,9.98-13.08万,9.48-12.58万
聊城,5032,凌宝COCO,3.58,3.98,113,15,1,凌宝汽车,吉麦新能源,3.58-3.98万,3.58-3.98万
聊城,2835,探岳,20.49,26.49,114,15,715,大众,一汽-大众,20.49-26.49万,16.49-23.49万
聊城,2794,瑞虎8,9.58,16.8888,115,15,1012,奇瑞,奇瑞汽车,9.58-16.8888万,8.38-16.29万
聊城,742,远景X6,7.59,8.99,116,15,413,吉利汽车,吉利汽车,7.59-8.99万,7.29-8.69万
聊城,96,奥迪A4L,32.18,39.68,117,15,1850,奥迪,一汽-大众奥迪,32.18-39.68万,26.71-34.12万
聊城,5439,长安欧尚Z6,9.99,12.99,118,14,109,长安欧尚,长安汽车,9.99-12.99万,9.99-12.99万
聊城,4540,宋PLUS EV,18.08,19.78,119,14,253,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
聊城,4388,悦虎,7.18,8.28,120,14,5,大运,大运汽车,7.18-8.28万,7.18-8.28万
聊城,3736,凯迪拉克CT5,27.97,36.07,121,14,1359,凯迪拉克,上汽通用凯迪拉克,27.97-36.07万,23.97-36.07万
聊城,2875,英仕派,17.99,25.59,122,14,918,本田,东风本田,17.99-25.59万,16.30-23.90万
聊城,1241,明锐,10.99,14.99,123,14,568,斯柯达,上汽大众斯柯达,10.99-14.99万,8.49-13.99万
聊城,267,奔腾B70,10.59,14.49,124,14,308,奔腾,一汽奔腾,10.59-14.49万,10.09-13.99万
聊城,5385,凌宝Uni,3.88,4.78,125,13,2,凌宝汽车,吉麦新能源,3.88-4.78万,3.88-4.78万
聊城,5273,宝马X5,60.5,77.5,126,13,64,宝马,华晨宝马,60.50-77.50万,60.50-77.50万
聊城,5241,森雅鸿雁,6.69,6.99,127,13,0,一汽,一汽吉林,6.69-6.99万,6.69-6.99万
聊城,3437,揽境,29.99,40.79,128,13,163,大众,一汽-大众,29.99-40.79万,27.59-38.39万
聊城,1182,荣威RX5,9.33,15.59,129,13,733,荣威,上汽集团,9.33-15.59万,8.83-15.59万
聊城,888,雷克萨斯ES,29.49,48.89,130,13,736,雷克萨斯,雷克萨斯,29.49-48.89万,29.48-48.88万
聊城,861,凯迪拉克XT5,33.27,45.27,131,13,693,凯迪拉克,上汽通用凯迪拉克,33.27-45.27万,26.27-38.27万
聊城,616,传祺GS4,8.98,13.18,132,13,582,广汽传祺,广汽乘用车,8.98-13.18万,8.08-12.28万
聊城,212,奔驰C级,32.52,37.73,133,13,1052,奔驰,北京奔驰,32.52-37.73万,32.50-37.71万
聊城,5788,元宝,3.39,4.99,134,12,0,北汽制造,北京汽车制造厂,3.39-4.99万,3.39-4.99万
聊城,4300,汉EV,21.48,32.98,135,12,1057,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
聊城,3052,长安CS35 PLUS,6.99,10.99,136,12,400,长安,长安汽车,6.99-10.99万,6.29-10.29万
聊城,288,缤智,12.78,17.68,137,12,517,本田,广汽本田,12.78-17.68万,10.68-15.58万
聊城,279,本田XR-V,12.79,17.59,138,12,564,本田,东风本田,12.79-17.59万,12.79-17.59万
聊城,5340,型格,12.99,16.69,139,11,344,本田,广汽本田,12.99-16.69万,11.99-15.69万
聊城,5251,哈弗神兽,13,16.7,140,11,213,哈弗,长城汽车,13.00-16.70万,12.70-16.56万
聊城,5000,帝豪S,8.49,10.89,141,11,225,吉利汽车,吉利汽车,8.49-10.89万,8.19-10.59万
聊城,4223,长安CS55 PLUS,9.29,12.59,142,11,757,长安,长安汽车,9.29-12.59万,8.49-12.59万
聊城,2971,凯迪拉克XT4,26.17,35.47,143,11,539,凯迪拉克,上汽通用凯迪拉克,26.17-35.47万,20.17-34.67万
聊城,2823,微蓝6 PHEV,16.16,18.66,144,11,103,别克,上汽通用别克,16.16-18.66万,12.08-14.58万
聊城,2812,宝马X3,39.69,47.98,145,11,952,宝马,华晨宝马,39.69-47.98万,39.28-47.98万
聊城,1738,瑞虎5x,6.99,10.09,146,11,285,奇瑞,奇瑞汽车,6.99-10.09万,5.99-9.99万
聊城,1462,长安CS75,10.39,11.99,147,11,662,长安,长安汽车,10.39-11.99万,8.79-10.39万
聊城,1359,探界者,16.99,23.99,148,11,691,雪佛兰,上汽通用雪佛兰,16.99-23.99万,12.49-19.49万
聊城,1355,迈锐宝XL,17.59,21.99,149,11,1211,雪佛兰,上汽通用雪佛兰,17.59-21.99万,13.19-17.59万
聊城,405,途昂,29.5,40.5,150,11,391,大众,上汽大众,29.50-40.50万,26.80-40.49万
洛阳,4499,五菱宏光MINIEV,3.28,9.99,1,639,507,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
洛阳,5008,海豚,10.28,13.08,2,266,347,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
洛阳,1101,小蚂蚁,7.39,9.4,3,244,193,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
洛阳,393,朗逸,12.09,15.09,4,200,1214,大众,上汽大众,12.09-15.09万,11.59-14.59万
洛阳,5257,QQ冰淇淋,3.99,5.752,5,195,54,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
洛阳,4416,奔奔E-Star,2.98,7.48,6,195,217,长安,长安汽车,2.98-7.48万,
洛阳,5859,长安Lumin,4.89,6.39,7,186,41,长安,长安汽车,4.89-6.39万,4.89-6.39万
洛阳,4802,秦PLUS DM-i,11.18,16.58,8,169,1656,比亚迪,比亚迪,11.18-16.58万,11.18-16.58万
洛阳,414,速腾,12.79,17.29,9,165,1658,大众,一汽-大众,12.79-17.29万,10.79-15.89万
洛阳,1145,轩逸,9.98,17.49,10,161,1611,日产,东风日产,9.98-17.49万,7.88-16.19万
洛阳,4629,哪吒V,7.99,12.38,11,148,207,哪吒汽车,合众汽车,7.99-12.38万,7.99-11.88万
洛阳,4272,零跑T03,7.95,9.65,12,138,305,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
洛阳,409,宝来,9.88,15.7,13,132,1036,大众,一汽-大众,9.88-15.70万,7.88-13.70万
洛阳,4819,思皓E10X,6.99,8.09,14,117,43,思皓,江汽集团,6.99-8.09万,6.99-8.09万
洛阳,2975,缤越,7.58,11.98,15,116,790,吉利汽车,吉利汽车,7.58-11.98万,7.28-11.98万
洛阳,733,帝豪,6.99,12.98,16,105,1148,吉利汽车,吉利汽车,6.99-12.98万,6.69-12.98万
洛阳,1455,逸动,7.29,10.39,17,99,1583,长安,长安汽车,7.29-10.39万,6.49-9.79万
洛阳,4865,宋PLUS DM-i,15.28,21.68,18,98,1974,比亚迪,比亚迪,15.28-21.68万,15.28-21.68万
洛阳,311,唐DM,20.58,32.98,19,97,1054,比亚迪,比亚迪,20.58-32.98万,20.58-32.98万
洛阳,315,宋DM,17.69,28,20,93,36,比亚迪,比亚迪,17.69-28.00万,
洛阳,4814,AION Y,13.76,18.98,21,90,317,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
洛阳,542,卡罗拉,10.98,15.98,22,89,1157,丰田,一汽丰田,10.98-15.98万,8.78-14.18万
洛阳,4228,汉DM,21.58,31.98,23,88,1050,比亚迪,比亚迪,21.58-31.98万,21.58-31.98万
洛阳,280,本田CR-V,16.98,27.68,24,85,1031,本田,东风本田,16.98-27.68万,15.18-25.68万
洛阳,4223,长安CS55 PLUS,9.29,12.59,25,84,757,长安,长安汽车,9.29-12.59万,8.49-12.29万
洛阳,649,哈弗H6,9.89,15.7,26,82,1951,哈弗,长城汽车,9.89-15.70万,9.09-15.10万
洛阳,5248,元PLUS,13.78,16.58,27,81,348,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
洛阳,345,威朗,12.99,15.89,28,81,923,别克,上汽通用别克,12.99-15.89万,9.54-12.44万
洛阳,4857,星越L,13.72,18.52,29,80,1734,吉利汽车,吉利汽车,13.72-18.52万,13.52-18.37万
洛阳,1150,逍客,15.49,18.89,30,78,642,日产,东风日产,15.49-18.89万,12.49-16.09万
洛阳,4224,风光E1,6.78,7.38,31,75,1,东风风光,东风小康,6.78-7.38万,6.28-6.88万
洛阳,3171,捷达VS5,8.68,11.58,32,75,407,捷达,一汽-大众捷达,8.68-11.58万,8.38-11.58万
洛阳,4635,欧拉好猫,12.99,17.1,33,73,240,欧拉,长城汽车,12.99-17.10万,12.98-17.09万
洛阳,2836,途岳,15.86,21.66,34,71,528,大众,上汽大众,15.86-21.66万,13.86-19.66万
洛阳,1977,T-ROC探歌,15.89,17.79,35,67,437,大众,一汽-大众,15.89-17.79万,13.29-15.19万
洛阳,276,思域,12.99,18.79,36,67,1788,本田,东风本田,12.99-18.79万,12.29-18.09万
洛阳,3094,科鲁泽,9.49,12.29,37,65,994,雪佛兰,上汽通用雪佛兰,9.49-12.29万,7.19-9.39万
洛阳,3476,星瑞,11.37,14.57,38,62,2347,吉利汽车,吉利汽车,11.37-14.57万,11.37-14.57万
洛阳,546,RAV4荣放,17.58,26.08,39,62,944,丰田,一汽丰田,17.58-26.08万,16.38-24.08万
洛阳,5037,五菱星辰,6.98,10.98,40,60,185,五菱汽车,上汽通用五菱,6.98-10.98万,6.98-10.98万
洛阳,3159,红旗HS5,18.38,24.98,41,60,1157,红旗,一汽红旗,18.38-24.98万,18.38-24.98万
洛阳,1310,伊兰特,9.98,14.18,42,58,799,现代,北京现代,9.98-14.18万,8.48-12.68万
洛阳,289,雅阁,16.98,25.98,43,58,2059,本田,广汽本田,16.98-25.98万,15.98-24.78万
洛阳,3041,荣威i5,6.79,9.99,44,57,545,荣威,上汽集团,6.79-9.99万,5.99-9.99万
洛阳,534,雷凌,11.18,15.28,45,57,1321,丰田,广汽丰田,11.18-15.28万,8.68-12.78万
洛阳,5382,卡罗拉锐放,12.98,16.98,46,55,89,丰田,一汽丰田,12.98-16.98万,11.98-15.98万
洛阳,5227,理想L9,45.98,45.98,47,54,31,理想汽车,理想汽车,45.98万,45.98万
洛阳,616,传祺GS4,8.98,13.18,48,53,582,广汽传祺,广汽乘用车,8.98-13.18万,8.08-12.28万
洛阳,535,凯美瑞,17.98,26.98,49,53,1813,丰田,广汽丰田,17.98-26.98万,16.48-25.28万
洛阳,4563,哈弗大狗,11.99,16.79,50,52,1093,哈弗,长城汽车,11.99-16.79万,11.49-16.77万
洛阳,4532,长安欧尚X5,6.99,10.99,51,51,670,长安欧尚,长安汽车,6.99-10.99万,6.99-10.19万
洛阳,2916,奥迪Q5L,39.68,48.88,52,51,929,奥迪,一汽-大众奥迪,39.68-48.88万,31.74-43.01万
洛阳,3196,长安CS75 PLUS,11.79,15.49,53,50,1376,长安,长安汽车,11.79-15.49万,11.29-15.49万
洛阳,1323,现代ix35,12.98,15.58,54,48,428,现代,北京现代,12.98-15.58万,10.98-13.58万
洛阳,398,帕萨特,18.19,25.29,55,48,1176,大众,上汽大众,18.19-25.29万,16.59-25.29万
洛阳,397,凌渡,15.09,19.09,56,48,577,大众,上汽大众,15.09-19.09万,15.09-19.09万
洛阳,5288,长安UNI-V,10.89,13.99,57,47,842,长安,长安汽车,10.89-13.99万,10.89-13.99万
洛阳,5439,长安欧尚Z6,9.99,12.99,58,44,109,长安欧尚,长安汽车,9.99-12.99万,9.99-12.99万
洛阳,4172,威兰达,17.18,24.88,59,43,500,丰田,广汽丰田,17.18-24.88万,15.28-22.88万
洛阳,1594,哈弗M6,7.19,9.29,60,43,413,哈弗,长城汽车,7.19-9.29万,6.69-8.79万
洛阳,1081,艾瑞泽5,5.99,8.58,61,43,397,奇瑞,奇瑞汽车,5.99-8.58万,5.79-8.38万
洛阳,353,别克GL8,23.29,53.39,62,42,350,别克,上汽通用别克,23.29-53.39万,23.27-53.37万
洛阳,415,迈腾,18.69,30.99,63,41,1058,大众,一汽-大众,18.69-30.99万,16.29-28.59万
洛阳,4615,坦克300,19.88,28,64,40,536,坦克,长城汽车,19.88-28.00万,19.88-28.00万
洛阳,4342,领克06,11.86,13.98,65,40,545,领克,领克,11.86-13.98万,10.86-13.98万
洛阳,3504,宋Pro DM-i,13.88,16.38,66,40,482,比亚迪,比亚迪,13.88-16.38万,13.88-16.38万
洛阳,614,传祺GS5,10.98,22.98,67,39,120,广汽传祺,广汽乘用车,10.98-22.98万,
洛阳,533,YARiS L 致炫,8.58,10.38,68,39,274,丰田,广汽丰田,8.58-10.38万,7.78-9.58万
洛阳,214,奔驰E级,43.68,55.6,69,39,870,奔驰,北京奔驰,43.68-55.60万,39.68-51.60万
洛阳,145,宝马3系,29.39,40.99,70,39,2052,宝马,华晨宝马,29.39-40.99万,26.89-39.99万
洛阳,5290,驱逐舰 05,11.98,15.58,71,38,327,比亚迪,比亚迪,11.98-15.58万,11.98-15.58万
洛阳,3330,昂科拉GX,15.59,18.59,72,38,145,别克,上汽通用别克,15.59-18.59万,10.89-13.89万
洛阳,4079,皓影,16.98,25.28,73,37,648,本田,广汽本田,16.98-25.28万,14.98-23.28万
