城市名,类型,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,降价,品牌名称,子品牌名称,价格区间,经销商价格
宁波,纯电动,4635,欧拉好猫,12.99,17.1,12,127,240,0,欧拉,长城汽车,12.99-17.10万,12.98-17.09万
宁波,纯电动,4300,汉EV,21.48,32.98,13,122,1057,0,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
宁波,纯电动,5579,海豹,20.98,28.68,14,119,43,0,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
宁波,纯电动,3352,小鹏P7,23.99,42.99,15,112,695,0,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
宁波,纯电动,3478,蔚来ET7,45.8,53.6,16,111,70,0,蔚来,蔚来,45.80-53.60万,45.80-53.60万
宁波,纯电动,4499,五菱宏光MINIEV,3.28,9.99,17,109,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
宁波,纯电动,5859,长安Lumin,4.89,6.39,18,94,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
宁波,纯电动,3049,秦Pro EV,14.99,20.49,19,86,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
宁波,纯电动,5819,蔚来ES7,46.8,54.8,20,76,14,0,蔚来,蔚来,46.80-54.80万,46.80-54.80万
宁波,纯电动,5343,问界M5,25.98,33.18,21,73,271,0,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
宁波,纯电动,4540,宋PLUS EV,18.08,19.78,22,67,253,0,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
宁波,纯电动,5817,几何E,8.68,10.38,23,65,35,0,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
宁波,纯电动,4814,AION Y,13.76,18.98,24,64,317,0,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
宁波,纯电动,4224,风光E1,6.78,7.38,25,61,1,0,东风风光,东风小康,6.78-7.38万,5.28-5.88万
宁波,纯电动,3710,科莱威CLEVER,5.9999,5.9999,26,55,66,0,荣威,上汽集团,5.9999万,6.00万
宁波,纯电动,1101,小蚂蚁,7.39,9.4,27,55,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
宁波,纯电动,5004,小鹏P5,17.79,24.99,28,47,279,0,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
宁波,纯电动,1616,蔚来ES8,49.6,65.6,29,44,216,0,蔚来,蔚来,49.60-65.60万,48.47-64.34万
宁波,纯电动,3275,哪吒U,12.98,19.98,30,43,164,0,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
宁波,纯电动,4357,蔚来EC6,39.6,55.4,31,41,257,0,蔚来,蔚来,39.60-55.40万,38.47-54.14万
宁波,纯电动,4870,智己L7,36.88,40.88,32,34,81,0,智己汽车,智己汽车,36.88-40.88万,36.88-40.88万
宁波,纯电动,4538,宝马iX3,39.99,43.99,33,34,251,0,宝马,华晨宝马,39.99-43.99万,35.59-43.98万
宁波,纯电动,3101,AION S,13.98,19.16,34,34,185,0,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
宁波,纯电动,3077,唐EV,27.98,33.98,35,34,113,0,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
宁波,纯电动,5306,长安深蓝SL03,16.89,69.99,36,33,84,0,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
宁波,纯电动,4258,ID.4 X,18.9288,28.6288,37,31,284,0,大众,上汽大众,18.9288-28.6288万,18.93-27.83万
宁波,纯电动,3359,微蓝6,17.79,19.69,38,30,82,0,别克,上汽通用别克,17.79-19.69万,14.79-19.39万
宁波,纯电动,4861,奔腾NAT,14.78,16.48,39,29,3,0,奔腾,一汽奔腾,14.78-16.48万,14.68-16.48万
宁波,纯电动,5217,大众ID.3,14.9888,18.5288,40,28,180,0,大众,上汽大众,14.9888-18.5288万,14.99-18.23万
宁波,纯电动,4426,AION V,18.76,26.98,41,27,124,0,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
宁波,纯电动,5151,枫叶60s,7.98,14.98,42,25,6,0,睿蓝汽车,睿蓝汽车,7.98-14.98万,7.98-14.98万
宁波,纯电动,4380,几何C,12.98,20.78,43,23,120,0,几何汽车,几何汽车,12.98-20.78万,12.98-20.78万
宁波,纯电动,2819,小鹏G3,16.89,20.19,44,23,185,0,小鹏汽车,小鹏汽车,16.89-20.19万,16.89-20.19万
宁波,纯电动,5813,奔驰EQE,52.8,58.5,45,22,11,0,奔驰,北京奔驰,52.80-58.50万,51.30-57.00万
宁波,纯电动,4760,岚图FREE,31.36,41.99,46,21,337,0,岚图,岚图汽车,31.36-41.99万,31.36-41.99万
宁波,纯电动,5322,smart精灵#1,19.42,27.9,47,18,22,0,smart,smart,19.42-27.90万,19.42-27.90万
宁波,纯电动,4819,思皓E10X,6.99,8.09,48,18,43,0,思皓,江汽集团,6.99-8.09万,6.99-8.09万
宁波,纯电动,3157,几何A,12.68,20.78,49,18,160,0,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
宁波,纯电动,4637,极狐 阿尔法S,22.38,42.99,50,16,181,0,ARCFOX极狐,北汽新能源,22.38-42.99万,22.38-42.99万
宁波,纯电动,4388,悦虎,7.18,8.28,51,16,5,0,大运,大运汽车,7.18-8.28万,7.18-8.28万
宁波,纯电动,4334,奥迪Q4 e-tron,29.99,37.71,52,16,9,0,奥迪,一汽-大众奥迪,29.99-37.71万,29.98-37.70万
宁波,纯电动,5387,本田e:NS1,17.5,21.8,53,14,13,0,本田,东风本田,17.50-21.80万,17.50-21.80万
宁波,纯电动,5257,QQ冰淇淋,3.99,5.752,54,14,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
宁波,纯电动,5093,宝骏KiWi EV,7.78,10.28,55,13,104,0,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
宁波,纯电动,5297,欧拉芭蕾猫,19.3,22.3,56,12,21,0,欧拉,长城汽车,19.30-22.30万,19.30-22.30万
宁波,纯电动,5092,红旗E-QM5,12.28,20.78,57,11,17,0,红旗,一汽红旗,12.28-20.78万,12.28-20.78万
宁波,纯电动,3455,比亚迪e2,9.58,15.08,58,11,109,0,比亚迪,比亚迪,9.58-15.08万,9.58-14.48万
南平,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,33,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
南平,纯电动,3157,几何A,12.68,20.78,2,20,160,0,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
南平,纯电动,4649,思皓E50A,14.59,18.98,3,14,6,0,思皓,江汽集团,14.59-18.98万,14.59-18.98万
南平,纯电动,3049,秦Pro EV,14.99,20.49,4,13,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
南平,纯电动,3275,哪吒U,12.98,19.98,5,12,164,0,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
南平,纯电动,5008,海豚,10.28,13.08,6,11,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
南平,纯电动,735,帝豪EV,13.68,15.58,7,11,24,0,几何汽车,几何汽车,13.68-15.58万,13.68-15.58万
南阳,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,440,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
南阳,纯电动,5859,长安Lumin,4.89,6.39,2,105,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
南阳,纯电动,5008,海豚,10.28,13.08,3,105,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
南阳,纯电动,5257,QQ冰淇淋,3.99,5.752,4,39,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
南阳,纯电动,1101,小蚂蚁,7.39,9.4,5,35,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
南阳,纯电动,4629,哪吒V,7.99,12.38,6,30,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
南阳,纯电动,3049,秦Pro EV,14.99,20.49,7,28,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
南阳,纯电动,4224,风光E1,6.78,7.38,8,26,1,0,东风风光,东风小康,6.78-7.38万,6.28-6.88万
南阳,纯电动,5248,元PLUS,13.78,16.58,9,19,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
南阳,纯电动,3351,启辰D60 EV,12.98,17.88,10,19,10,0,启辰,东风日产启辰,12.98-17.88万,11.98-15.38万
南阳,纯电动,3157,几何A,12.68,20.78,11,19,160,0,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
南阳,纯电动,3710,科莱威CLEVER,5.9999,5.9999,12,18,66,0,荣威,上汽集团,5.9999万,6.00万
南阳,纯电动,5579,海豹,20.98,28.68,13,11,43,0,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
宁德,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,70,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
宁德,纯电动,4629,哪吒V,7.99,12.38,2,67,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
宁德,纯电动,1655,东风风神E70,14.28,15.38,3,47,16,0,东风风神,东风乘用车,14.28-15.38万,14.18-14.98万
宁德,纯电动,3275,哪吒U,12.98,19.98,4,40,164,0,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
宁德,纯电动,3710,科莱威CLEVER,5.9999,5.9999,5,36,66,0,荣威,上汽集团,5.9999万,6.00万
宁德,纯电动,4380,几何C,12.98,20.78,6,25,120,0,几何汽车,几何汽车,12.98-20.78万,12.98-20.78万
宁德,纯电动,5859,长安Lumin,4.89,6.39,7,16,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
宁德,纯电动,1101,小蚂蚁,7.39,9.4,8,15,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
宁德,纯电动,5248,元PLUS,13.78,16.58,9,13,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
宁德,纯电动,4582,荣威i6 MAX EV,14.68,18.18,10,13,6,0,荣威,上汽集团,14.68-18.18万,14.68-17.98万
宁德,纯电动,4649,思皓E50A,14.59,18.98,11,11,6,0,思皓,江汽集团,14.59-18.98万,14.59-18.98万
盘锦,纯电动,5248,元PLUS,13.78,16.58,1,22,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
盘锦,纯电动,4300,汉EV,21.48,32.98,2,21,1057,0,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
盘锦,纯电动,5859,长安Lumin,4.89,6.39,3,15,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
攀枝花,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,24,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
攀枝花,纯电动,5008,海豚,10.28,13.08,2,17,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
攀枝花,纯电动,3049,秦Pro EV,14.99,20.49,3,14,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
平顶山,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,230,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.26-9.99万
平顶山,纯电动,5008,海豚,10.28,13.08,2,98,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
平顶山,纯电动,5257,QQ冰淇淋,3.99,5.752,3,63,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
平顶山,纯电动,5859,长安Lumin,4.89,6.39,4,55,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
平顶山,纯电动,1101,小蚂蚁,7.39,9.4,5,40,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
平顶山,纯电动,3710,科莱威CLEVER,5.9999,5.9999,6,20,66,0,荣威,上汽集团,5.9999万,6.00万
平顶山,纯电动,5248,元PLUS,13.78,16.58,7,19,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
平顶山,纯电动,4629,哪吒V,7.99,12.38,8,18,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.49-11.88万
平顶山,纯电动,4819,思皓E10X,6.99,8.09,9,15,43,0,思皓,江汽集团,6.99-8.09万,6.99-8.09万
平顶山,纯电动,3762,Model 3,29.0988,36.79,10,11,639,0,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
平凉,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,28,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
平凉,纯电动,5859,长安Lumin,4.89,6.39,2,18,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
平凉,纯电动,5008,海豚,10.28,13.08,3,15,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
平凉,纯电动,3101,AION S,13.98,19.16,4,11,185,0,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
平凉,纯电动,1101,小蚂蚁,7.39,9.4,5,11,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
萍乡,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,71,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
萍乡,纯电动,5008,海豚,10.28,13.08,2,44,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
萍乡,纯电动,5248,元PLUS,13.78,16.58,3,28,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
萍乡,纯电动,5859,长安Lumin,4.89,6.39,4,20,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
萍乡,纯电动,3275,哪吒U,12.98,19.98,5,17,164,0,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
萍乡,纯电动,3049,秦Pro EV,14.99,20.49,6,13,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
萍乡,纯电动,5015,ZEEKR 001,29.9,38.6,7,12,686,0,极氪,极氪,29.90-38.60万,29.90-38.60万
萍乡,纯电动,1820,秦EV,12.99,16.98,8,11,34,0,比亚迪,比亚迪,12.99-16.98万,15.24-16.98万
普洱,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,67,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
普洱,纯电动,1820,秦EV,12.99,16.98,2,51,34,0,比亚迪,比亚迪,12.99-16.98万,15.24-16.98万
普洱,纯电动,5248,元PLUS,13.78,16.58,3,16,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
莆田,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,115,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
莆田,纯电动,5008,海豚,10.28,13.08,2,39,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
莆田,纯电动,5248,元PLUS,13.78,16.58,3,38,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
莆田,纯电动,1713,云度π1,6.98,7.98,4,33,14,0,云度,云度新能源,6.98-7.98万,6.98-7.98万
莆田,纯电动,1820,秦EV,12.99,16.98,5,30,34,0,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
莆田,纯电动,3275,哪吒U,12.98,19.98,6,25,164,0,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
莆田,纯电动,4629,哪吒V,7.99,12.38,7,23,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
莆田,纯电动,5859,长安Lumin,4.89,6.39,8,18,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
莆田,纯电动,4540,宋PLUS EV,18.08,19.78,9,16,253,0,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
莆田,纯电动,735,帝豪EV,13.68,15.58,10,16,24,0,几何汽车,几何汽车,13.68-15.58万,13.68-15.58万
莆田,纯电动,1101,小蚂蚁,7.39,9.4,11,15,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
莆田,纯电动,4814,AION Y,13.76,18.98,12,13,317,0,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
莆田,纯电动,5257,QQ冰淇淋,3.99,5.752,13,12,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
莆田,纯电动,3049,秦Pro EV,14.99,20.49,14,12,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
濮阳,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,210,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
濮阳,纯电动,5008,海豚,10.28,13.08,2,108,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
濮阳,纯电动,1101,小蚂蚁,7.39,9.4,3,98,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
濮阳,纯电动,4629,哪吒V,7.99,12.38,4,94,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
濮阳,纯电动,5257,QQ冰淇淋,3.99,5.752,5,89,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
濮阳,纯电动,5248,元PLUS,13.78,16.58,6,56,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
濮阳,纯电动,5859,长安Lumin,4.89,6.39,7,54,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
濮阳,纯电动,4819,思皓E10X,6.99,8.09,8,20,43,0,思皓,江汽集团,6.99-8.09万,6.99-8.09万
濮阳,纯电动,4635,欧拉好猫,12.99,17.1,9,19,240,0,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
濮阳,纯电动,4814,AION Y,13.76,18.98,10,16,317,0,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
濮阳,纯电动,4258,ID.4 X,18.9288,28.6288,11,15,284,0,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
濮阳,纯电动,5817,几何E,8.68,10.38,12,14,35,0,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
濮阳,纯电动,3710,科莱威CLEVER,5.9999,5.9999,13,14,66,0,荣威,上汽集团,5.9999万,6.00万
濮阳,纯电动,4272,零跑T03,7.95,9.65,14,13,305,0,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
濮阳,纯电动,5152,威马E.5,16.01,19.01,15,11,50,0,威马汽车,威马汽车,16.01-19.01万,16.01-19.01万
青岛,纯电动,4363,Model Y,31.69,41.79,1,620,760,0,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
青岛,纯电动,4499,五菱宏光MINIEV,3.28,9.99,2,327,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
青岛,纯电动,3762,Model 3,29.0988,36.79,3,280,639,0,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
青岛,纯电动,5008,海豚,10.28,13.08,4,271,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
青岛,纯电动,3049,秦Pro EV,14.99,20.49,5,245,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
青岛,纯电动,1820,秦EV,12.99,16.98,6,207,34,0,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
青岛,纯电动,1655,东风风神E70,14.28,15.38,7,195,16,0,东风风神,东风乘用车,14.28-15.38万,14.18-14.98万
青岛,纯电动,3275,哪吒U,12.98,19.98,8,157,164,0,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
青岛,纯电动,3101,AION S,13.98,19.16,9,150,185,0,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
青岛,纯电动,4861,奔腾NAT,14.78,16.48,10,137,3,0,奔腾,一汽奔腾,14.78-16.48万,12.98-16.48万
青岛,纯电动,5248,元PLUS,13.78,16.58,11,130,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
青岛,纯电动,4629,哪吒V,7.99,12.38,12,100,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
青岛,纯电动,5859,长安Lumin,4.89,6.39,13,87,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
青岛,纯电动,3359,微蓝6,17.79,19.69,14,83,82,0,别克,上汽通用别克,17.79-19.69万,14.93-19.39万
青岛,纯电动,4300,汉EV,21.48,32.98,15,80,1057,0,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
青岛,纯电动,3351,启辰D60 EV,12.98,17.88,16,76,10,0,启辰,东风日产启辰,12.98-17.88万,12.98-17.88万
青岛,纯电动,4540,宋PLUS EV,18.08,19.78,17,70,253,0,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
青岛,纯电动,4814,AION Y,13.76,18.98,18,62,317,0,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
青岛,纯电动,5343,问界M5,25.98,33.18,19,60,271,0,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
青岛,纯电动,5579,海豹,20.98,28.68,20,56,43,0,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
青岛,纯电动,5015,ZEEKR 001,29.9,38.6,21,56,686,0,极氪,极氪,29.90-38.60万,29.90-38.60万
青岛,纯电动,3975,高合HiPhi X,57,80,22,47,219,0,高合,华人运通,57.00-80.00万,57.00-80.00万
青岛,纯电动,4637,极狐 阿尔法S,22.38,42.99,23,43,181,0,ARCFOX极狐,北汽新能源,22.38-42.99万,22.38-42.99万
青岛,纯电动,1101,小蚂蚁,7.39,9.4,24,42,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
青岛,纯电动,5257,QQ冰淇淋,3.99,5.752,25,39,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
青岛,纯电动,3157,几何A,12.68,20.78,26,38,160,0,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
青岛,纯电动,4538,宝马iX3,39.99,43.99,27,34,251,0,宝马,华晨宝马,39.99-43.99万,36.00-39.60万
青岛,纯电动,5093,宝骏KiWi EV,7.78,10.28,28,33,104,0,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
青岛,纯电动,4731,零跑C11,17.98,23.98,29,33,333,0,零跑汽车,零跑汽车,17.98-23.98万,17.97-23.98万
青岛,纯电动,4224,风光E1,6.78,7.38,30,32,1,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
青岛,纯电动,3352,小鹏P7,23.99,42.99,31,27,695,0,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
青岛,纯电动,3077,唐EV,27.98,33.98,32,27,113,0,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
青岛,纯电动,4586,ID.4 CROZZ,18.73,28.73,33,26,347,0,大众,一汽-大众,18.73-28.73万,18.73-28.73万
青岛,纯电动,4258,ID.4 X,18.9288,28.6288,34,25,284,0,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
青岛,纯电动,4076,比亚迪e3,15.48,15.48,35,25,6,0,比亚迪,比亚迪,15.48万,15.48万
青岛,纯电动,5817,几何E,8.68,10.38,36,23,35,0,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
青岛,纯电动,4074,北京EU5,12.99,17.19,37,23,19,0,北京汽车,北京汽车,12.99-17.19万,12.99-17.19万
青岛,纯电动,3478,蔚来ET7,45.8,53.6,38,22,70,0,蔚来,蔚来,45.80-53.60万,45.80-53.60万
青岛,纯电动,5306,长安深蓝SL03,16.89,69.99,39,21,84,0,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
青岛,纯电动,4503,凌宝BOX,4.18,6.88,40,20,7,0,凌宝汽车,吉麦新能源,4.18-6.88万,4.18-6.88万
青岛,纯电动,2843,蔚来ES6,38.6,55.4,41,20,505,0,蔚来,蔚来,38.60-55.40万,37.47-54.14万
青岛,纯电动,4961,ID.6 CROZZ,25.23,33.69,42,19,195,0,大众,一汽-大众,25.23-33.69万,24.73-33.69万
青岛,纯电动,4380,几何C,12.98,20.78,43,19,120,0,几何汽车,几何汽车,12.98-20.78万,12.98-20.78万
青岛,纯电动,5092,红旗E-QM5,12.28,20.78,44,18,17,0,红旗,一汽红旗,12.28-20.78万,12.28-20.78万
青岛,纯电动,5004,小鹏P5,17.79,24.99,45,18,279,0,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
青岛,纯电动,4272,零跑T03,7.95,9.65,46,18,305,0,零跑汽车,零跑汽车,7.95-9.65万,7.94-9.64万
青岛,纯电动,5152,威马E.5,16.01,19.01,47,17,50,0,威马汽车,威马汽车,16.01-19.01万,16.01-19.01万
青岛,纯电动,5089,合创Z03,13.28,17.88,48,17,51,0,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
青岛,纯电动,5813,奔驰EQE,52.8,58.5,49,15,11,0,奔驰,北京奔驰,52.80-58.50万,49.80-55.50万
青岛,纯电动,5788,元宝,3.39,4.99,50,14,0,0,北汽制造,北京汽车制造厂,3.39-4.99万,3.39-4.99万
青岛,纯电动,5217,大众ID.3,14.9888,18.5288,51,14,180,0,大众,上汽大众,14.9888-18.5288万,14.99-18.53万
青岛,纯电动,4649,思皓E50A,14.59,18.98,52,14,6,0,思皓,江汽集团,14.59-18.98万,14.59-18.98万
青岛,纯电动,4635,欧拉好猫,12.99,17.1,53,14,240,0,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
青岛,纯电动,4426,AION V,18.76,26.98,54,14,124,0,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
青岛,纯电动,5047,五菱Nano EV,5.68,6.68,55,13,19,0,五菱汽车,上汽通用五菱,5.68-6.68万,5.68-6.68万
青岛,纯电动,1915,威马EX5,16.08,17.98,56,13,152,0,威马汽车,威马汽车,16.08-17.98万,16.08-17.98万
青岛,纯电动,5819,蔚来ES7,46.8,54.8,57,12,14,0,蔚来,蔚来,46.80-54.80万,46.80-54.80万
泉州,纯电动,4363,Model Y,31.69,41.79,1,320,760,0,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
泉州,纯电动,4499,五菱宏光MINIEV,3.28,9.99,2,289,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
泉州,纯电动,3762,Model 3,29.0988,36.79,3,179,639,0,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
泉州,纯电动,5008,海豚,10.28,13.08,4,158,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
泉州,纯电动,1820,秦EV,12.99,16.98,5,106,34,0,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
泉州,纯电动,5859,长安Lumin,4.89,6.39,6,94,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
泉州,纯电动,3157,几何A,12.68,20.78,7,80,160,0,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
泉州,纯电动,4300,汉EV,21.48,32.98,8,71,1057,0,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
