carid,类型,page,车系,年款,车型,标题,上牌年限,公里数（万公里）,二手车售价,新车售价,详情页url,车源地,上牌时间,过户次数,上牌地,车身颜色,内饰颜色,车商名称,在售车源数,车商地址,dt
7418063,纯电20w上,14,ID.6 X ,2021款, Pro极智长续航版,ID.6 X 2021款 Pro极智长续航版,1年6个月,1.10万公里,21.88万,27.89万,https://www.dongchedi.com/usedcar/7418063,厦门,2021年07月上牌,0次,厦门,蓝色,深色,易欣好车厦门金尚店,在售车源15辆,厦门市湖里区金尚路1968号盈众汽车广场内,2023/01/05
7159510,纯电20w上,14,Model S ,2014款, P85,Model S 2014款 P85,8年1个月,4.70万公里,24.80万,85.25万,https://www.dongchedi.com/usedcar/7159510,深圳,2014年11月上牌,1次,深圳,白色,深色,深圳尊悦行,在售车源16辆,深圳市南山区桃源街道龙珠三路盈百纳名车广场一楼8105,2023/01/05
9189677,纯电20w上,14,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年1个月,1.80万公里,23.00万,29.18万,https://www.dongchedi.com/usedcar/9189677,济南,2021年11月上牌,0次,济南,黑色,深色,我有好车二手车,在售车源23辆,天桥区粟山路蓝翔机动车交易中心 A区101 ,2023/01/05
9172323,纯电20w上,14,Model Y ,2022款, 后轮驱动版,Model Y 2022款 后轮驱动版,7个月,1万公里,24.98万,31.69万,https://www.dongchedi.com/usedcar/9172323,长沙,2022年06月上牌,0次,长沙,深灰色,深色,淘车吧二手车蝴蝶谷店,在售车源23辆,湖南省长沙市长沙县星沙街道蝴蝶谷2号107,2023/01/05
9011815,纯电20w上,14,Model 3 ,2021款, Performance高性能全轮驱动版,Model 3 2021款 Performance高性能全轮驱动版,1年4个月,1.90万公里,26.80万,33.99万,https://www.dongchedi.com/usedcar/9011815,海口,2021年09月上牌,0次,海口,黑色,浅色,金唐二手车,在售车源28辆,海口保税区汽车小镇2栋1楼,2023/01/05
8939626,纯电20w上,14,Model X ,2016款, 90D,Model X 2016款 90D,6年2个月,2万公里,41.00万,98.47万,https://www.dongchedi.com/usedcar/8939626,大连,2016年10月上牌,1次,大连,蓝色,深色,大连亿广名车,在售车源9辆,大连市甘井子区龙安路18号,2023/01/05
8049285,纯电20w上,14,Model 3(进口) ,2019款, 长续航后驱版,Model 3(进口) 2019款 长续航后驱版,2年11个月,2.33万公里,21.00万,42.10万,https://www.dongchedi.com/usedcar/8049285,上海,2020年02月上牌,0次,上海,银灰色,浅色,上海诚车惠新能源,在售车源21辆,上海市嘉定区爱特路379-1号,2023/01/05
7293285,纯电20w上,14,Model 3 ,2022款, 后轮驱动版,Model 3 2022款 后轮驱动版,10个月,0.10万公里,22.98万,26.59万,https://www.dongchedi.com/usedcar/7293285,武汉,2022年03月上牌,1次,武汉,黑色,深色,路试好车,在售车源3辆,湖北省武汉市硚口区长丰街道爱之家汽车生态园武汉爱之家长丰二手车市场,2023/01/05
5200605,纯电20w上,14,蔚来ES6 ,2020款, 465KM 签名版,蔚来ES6 2020款 465KM 签名版,1年11个月,2万公里,31.80万,47.80万,https://www.dongchedi.com/usedcar/5200605,温州,2021年02月上牌,0次,温州,蓝色,深色,卡乃驰浙业,在售车源19辆,温州市瓯海经济开发区瓯海大道388号6幢108号,2023/01/05
9197917,纯电20w上,14,ID.6 CROZZ ,2021款, 长续航PRO版,ID.6 CROZZ 2021款 长续航PRO版,1年6个月,1.20万公里,20.98万,27.98万,https://www.dongchedi.com/usedcar/9197917,成都,2021年07月上牌,0次,成都,紫色,深色,成都田园二手车超市,在售车源359辆,四川省成都市武侯区新盛路16号田园二手车超市,2023/01/05
9188851,纯电20w上,14,Model X ,2019款, 长续航版,Model X 2019款 长续航版,3年6个月,4.20万公里,54.80万,77.29万,https://www.dongchedi.com/usedcar/9188851,北京,2019年07月上牌,0次,北京,白色,深色,北京易车之道汽车文化传播有限公司,在售车源105辆,北京市朝阳区金蝉西路甲一号酷车小镇R002,2023/01/05
7724580,纯电20w上,15,Model Y ,2022款, 长续航全轮驱动版,Model Y 2022款 长续航全轮驱动版,4个月,0.01万公里,32.80万,39.49万,https://www.dongchedi.com/usedcar/7724580,无锡,2022年09月上牌,0次,无锡,黑色,深色,财运驾道名车广场,在售车源25辆,无锡市滨湖区太湖街道方庙路35-2,2023/01/05
6750168,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年2个月,0.17万公里,24.28万,29.18万,https://www.dongchedi.com/usedcar/6750168,上海,2021年11月上牌,0次,上海,蓝色,深色,上海白菜诚品二手车,在售车源6辆,上海市闵行区顾戴路3351号B幢1楼白菜二手车,2023/01/05
9268628,纯电20w上,15,Model Y ,2021款, Performance 高性能全轮驱动版,Model Y 2021款 Performance 高性能全轮驱动版,2个月,0.30万公里,34.88万,41.79万,https://www.dongchedi.com/usedcar/9268628,北京,2022年11月上牌,0次,北京,黑色,深色,北京宝驰精品二手车,在售车源34辆,北京市丰台区南四环西路花乡旧机动车交易市场B区205号,2023/01/05
8992854,纯电20w上,15,Model Y ,2021款, 长续航全轮驱动版,Model Y 2021款 长续航全轮驱动版,1年8个月,1.40万公里,27.60万,34.79万,https://www.dongchedi.com/usedcar/8992854,上海,2021年04月上牌,1次,上海,黑色,深色,上海中景二手车,在售车源31辆,上海市嘉定区博园路969号二手车交易中心一楼5--6号,2023/01/05
8924844,纯电20w上,15,Model 3(进口) ,2019款, 长续航全轮驱动版,Model 3(进口) 2019款 长续航全轮驱动版,3年4个月,5.01万公里,20.38万,43.99万,https://www.dongchedi.com/usedcar/8924844,深圳,2019年09月上牌,0次,深圳,黄色,深色,深圳尊悦行,在售车源16辆,深圳市南山区桃源街道龙珠三路盈百纳名车广场一楼8105,2023/01/05
8838147,纯电20w上,15,Model S ,2017款, 75D 标准续航版,Model S 2017款 75D 标准续航版,4年,5.38万公里,33.80万,73.10万,https://www.dongchedi.com/usedcar/8838147,深圳,2019年01月上牌,1次,深圳,蓝色,深色,中森名车,在售车源12辆,深圳市罗湖区远望元名车广场A33档口,2023/01/05
7678989,纯电20w上,15,Model 3 ,2020款, 改款 长续航后轮驱动版,Model 3 2020款 改款 长续航后轮驱动版,2年1个月,4.10万公里,23.30万,30.99万,https://www.dongchedi.com/usedcar/7678989,天津,2020年11月上牌,0次,天津,白色,深色,天津晶宝二手车,在售车源17辆,天津市西青区王兰庄二手车交易市场2排1号,2023/01/05
6553102,纯电20w上,15,Model Y ,2022款, 后轮驱动版,Model Y 2022款 后轮驱动版,7个月,0.40万公里,26.41万,31.69万,https://www.dongchedi.com/usedcar/6553102,厦门,2022年06月上牌,0次,厦门,黑色,深色,上车网二手车,在售车源40辆,厦门市湖里区枋湖南路179号永建顶尚,2023/01/05
9260271,纯电20w上,15,Model Y ,2021款, 长续航全轮驱动版,Model Y 2021款 长续航全轮驱动版,1年9个月,2.76万公里,24.80万,34.79万,https://www.dongchedi.com/usedcar/9260271,宁波,2021年03月上牌,0次,宁波,其他,深色,宁波互生升,在售车源31辆,浙江省宁波市海曙区鄞县大道古林段1号途众二手车商城,2023/01/05
9251198,纯电20w上,15,奥迪e-tron(进口) ,2019款, 55 quattro 技术型,奥迪e-tron(进口) 2019款 55 quattro 技术型,未上牌,0.45万公里,38.50万,76.08万,https://www.dongchedi.com/usedcar/9251198,北京,未上牌,0次,--,蓝色,深色,北京华阳奥通奥迪官方认证二手车,在售车源29辆,北京市朝阳区来广营乡北苑东路顾家庄桥北300米路西，北京华阳奥通奥迪4S店,2023/01/05
9206684,纯电20w上,15,高合HiPhi X ,2021款, 豪华版 6座,高合HiPhi X 2021款 豪华版 6座,9个月,0.90万公里,52.00万,62.00万,https://www.dongchedi.com/usedcar/9206684,北京,2022年04月上牌,0次,北京,深灰色,浅色,闪电新能源-银泰店,在售车源7辆,北京市丰台区马家堡西路101号院10号楼-银泰百货（大红门店）B3层C区,2023/01/05
9176947,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年1个月,1.80万公里,23.20万,29.18万,https://www.dongchedi.com/usedcar/9176947,武汉,2021年12月上牌,0次,武汉,黑色,深色,蚂蚁车行,在售车源216辆,武汉市硚口区古田四路路口,2023/01/05
9113500,纯电20w上,15,蔚来ES6 ,2020款, 420KM 运动版,蔚来ES6 2020款 420KM 运动版,2年7个月,4.80万公里,25.58万,35.80万,https://www.dongchedi.com/usedcar/9113500,上海,2020年05月上牌,0次,上海,绿色,深色,上海晓娟二手车,在售车源25辆,上海市嘉定区爱特路333号,2023/01/05
9073980,纯电20w上,15,Model X ,2020款, Performance 高性能版,Model X 2020款 Performance 高性能版,2年7个月,5.88万公里,65.80万,87.29万,https://www.dongchedi.com/usedcar/9073980,南京,2020年05月上牌,0次,南京,白色,深色,南京铭涛尊享名车,在售车源12辆,南京市江宁区天临路88号,2023/01/05
9240313,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年,1.90万公里,23.28万,29.18万,https://www.dongchedi.com/usedcar/9240313,广州,2021年12月上牌,0次,广州,黑色,深色,永评二手车,在售车源16辆,广州市海珠区广州大道南1468号宝利捷二手车交易市场,2023/01/05
9008387,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年1个月,1.06万公里,23.30万,29.18万,https://www.dongchedi.com/usedcar/9008387,厦门,2021年12月上牌,1次,厦门,黑色,深色,上车网二手车,在售车源40辆,厦门市湖里区枋湖南路179号永建顶尚,2023/01/05
8830585,纯电20w上,15,Model 3 ,2021款, 标准续航后驱升级版,Model 3 2021款 标准续航后驱升级版,1年8个月,1.10万公里,20.20万,26.67万,https://www.dongchedi.com/usedcar/8830585,昆明,2021年04月上牌,0次,昆明,黑色,深色,桂子车行,在售车源10辆,云南省昆明市盘龙区新车行天下一楼D118,2023/01/05
8621688,纯电20w上,15,蔚来EC6 ,2020款, 430KM 运动版,蔚来EC6 2020款 430KM 运动版,10个月,0.89万公里,30.88万,36.80万,https://www.dongchedi.com/usedcar/8621688,上海,2022年03月上牌,0次,上海,深灰色,深色,上海彦彤新能源,在售车源4辆,上海市嘉定区爱特路379号,2023/01/05
8423305,纯电20w上,15,Model Y ,2022款, 长续航全轮驱动版,Model Y 2022款 长续航全轮驱动版,5个月,0.01万公里,33.20万,39.49万,https://www.dongchedi.com/usedcar/8423305,长沙,2022年08月上牌,0次,长沙,黑色,深色,长沙友良名车,在售车源9辆,长沙县湘龙街道中南汽车世界M05栋112号,2023/01/05
9193556,纯电20w上,15,Model Y ,2021款, 长续航全轮驱动版,Model Y 2021款 长续航全轮驱动版,1年8个月,1.30万公里,27.88万,34.79万,https://www.dongchedi.com/usedcar/9193556,上海,2021年04月上牌,0次,上海,深灰色,深色,上海合木二手车,在售车源23辆,上海市闵行区顾戴路3351号,2023/01/05
8827459,纯电20w上,15,奥迪e-tron ,2021款, 50 quattro 尊享型,奥迪e-tron 2021款 50 quattro 尊享型,1年9个月,0.56万公里,35.88万,64.88万,https://www.dongchedi.com/usedcar/8827459,上饶,2021年04月上牌,1次,上饶,蓝色,浅色,奥宝驰二手车,在售车源37辆,江西省上饶市广信区三清山西大道49号,2023/01/05
8726590,纯电20w上,15,Model 3(进口) ,2019款, 长续航全轮驱动版,Model 3(进口) 2019款 长续航全轮驱动版,3年9个月,3.90万公里,20.80万,43.99万,https://www.dongchedi.com/usedcar/8726590,郑州,2019年04月上牌,2次,郑州,香槟色,深色, 郑州美天迈,在售车源20辆,河南省郑州市惠济区天河路格力广场二号楼美天迈,2023/01/05
8645955,纯电20w上,15,高合HiPhi X ,2021款, 创始版 6座,高合HiPhi X 2021款 创始版 6座,1年7个月,2.80万公里,51.77万,68.00万,https://www.dongchedi.com/usedcar/8645955,成都,2021年06月上牌,0次,成都,橙色,深色,爱车汇,在售车源18辆,成都市双流区锦和汽车商业中心1楼A08,2023/01/05
7976571,纯电20w上,15,Model Y ,2022款, 长续航全轮驱动版,Model Y 2022款 长续航全轮驱动版,7个月,0.10万公里,34.88万,39.49万,https://www.dongchedi.com/usedcar/7976571,哈尔滨,2022年06月上牌,0次,哈尔滨,黑色,深色,豪杰精品二手车,在售车源26辆,哈尔滨市道里区民安街24号,2023/01/05
5371432,纯电20w上,15,蔚来ES8 ,2018款, 创始版,蔚来ES8 2018款 创始版,4年4个月,5.50万公里,25.80万,54.80万,https://www.dongchedi.com/usedcar/5371432,杭州,2018年09月上牌,1次,杭州,蓝色,深色,惠风车业,在售车源47辆,杭州市拱墅区石祥路589号汽车城C馆,2023/01/05
9231659,纯电20w上,15,Model Y ,2022款, 后轮驱动版,Model Y 2022款 后轮驱动版,3个月,0.67万公里,26.80万,31.69万,https://www.dongchedi.com/usedcar/9231659,天津,2022年10月上牌,0次,天津,黑色,深色,鑫诚佳业二手车,在售车源28辆,天津市滨海新区塘沽河南路1198号,2023/01/05
9227817,纯电20w上,15,高合HiPhi X ,2021款, 豪华版 6座,高合HiPhi X 2021款 豪华版 6座,1年5个月,1.90万公里,49.80万,62.00万,https://www.dongchedi.com/usedcar/9227817,成都,2021年08月上牌,0次,成都,深灰色,深色,大昌行二手名车,在售车源335辆,武侯区成都高新区火车南站1616号,2023/01/05
9170903,纯电20w上,15,Model Y ,2022款, 后轮驱动版,Model Y 2022款 后轮驱动版,2个月,0.10万公里,26.80万,31.69万,https://www.dongchedi.com/usedcar/9170903,昆明,2022年11月上牌,0次,昆明,黑色,深色,应启车家,在售车源47辆,云南省昆明市盘龙区人民东路延长线(机场高速)与金瓦路交汇处车行天下二期新东集5楼L5F180-L5F185,2023/01/05
9132372,纯电20w上,15,红旗E-HS9 ,2020款, 510km 旗领版 四座,红旗E-HS9 2020款 510km 旗领版 四座,1年4个月,3.10万公里,46.60万,72.98万,https://www.dongchedi.com/usedcar/9132372,成都,2021年09月上牌,0次,成都,银灰色,浅色,华瓴收车,在售车源120辆,成都市双流区锦和汽车商业中心,2023/01/05
9131187,纯电20w上,15,Model 3 ,2022款, 后轮驱动版,Model 3 2022款 后轮驱动版,10个月,1.20万公里,22.28万,26.59万,https://www.dongchedi.com/usedcar/9131187,合肥,2022年03月上牌,0次,合肥,黑色,深色,合肥UCRC二手车行,在售车源16辆,安徽省合肥市包河区繁华大道阿里二手车市场,2023/01/05
7725955,纯电20w上,15,Polestar 2 ,2020款, 首发版,Polestar 2 2020款 首发版,7个月,0.01万公里,21.58万,41.80万,https://www.dongchedi.com/usedcar/7725955,长沙,2022年06月上牌,0次,长沙,黑色,浅色,长沙淘车二手车,在售车源79辆,湖南省长沙市长沙县星沙街道天华中路79号明城商务广场第1层112、113号,2023/01/05
7704485,纯电20w上,15,Model Y ,2022款, 后轮驱动版,Model Y 2022款 后轮驱动版,9个月,1万公里,25.50万,31.69万,https://www.dongchedi.com/usedcar/7704485,南昌,2022年04月上牌,0次,南昌,黑色,深色,南昌火顺名车,在售车源20辆,江西省南昌市红谷滩区武功山大道3988号江西恒望汽车博览中心,2023/01/05
7642758,纯电20w上,15,Model Y ,2022款, 长续航全轮驱动版,Model Y 2022款 长续航全轮驱动版,5个月,0.01万公里,33.38万,39.49万,https://www.dongchedi.com/usedcar/7642758,武汉,2022年08月上牌,0次,武汉,黑色,深色,武汉海选名车,在售车源18辆,武汉市硚口区长丰大道爱之家二手车市场海选名车,2023/01/05
6926835,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年1个月,1.69万公里,23.47万,29.18万,https://www.dongchedi.com/usedcar/6926835,广州,2021年12月上牌,1次,广州,黑色,深色,雷神新能源二手车广州店,在售车源24辆,广东省广州市白云区白云湖街道广夏路 3688 号云星汽车城 B108-B109 号,2023/01/05
6077686,纯电20w上,15,Model Y ,2022款, 后轮驱动版,Model Y 2022款 后轮驱动版,1个月,0.01万公里,26.80万,31.69万,https://www.dongchedi.com/usedcar/6077686,无锡,2022年12月上牌,0次,无锡,黑色,深色,无锡友鹏企业咨询管理有限公司,在售车源7辆,江苏省无锡市东方汽车城F01展厅,2023/01/05
9270995,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年5个月,1.80万公里,23.58万,29.18万,https://www.dongchedi.com/usedcar/9270995,深圳,2021年08月上牌,0次,深圳,黑色,深色,易尚亿名车,在售车源9辆,深圳市易尚亿汽车贸易有限公司,2023/01/05
9243809,纯电20w上,15,唐EV ,2022款, 635KM 四驱旗舰型,唐EV 2022款 635KM 四驱旗舰型,5个月,1万公里,27.68万,34.28万,https://www.dongchedi.com/usedcar/9243809,南昌,2022年08月上牌,0次,南昌,蓝色,深色,华卓名车汇,在售车源22辆,江西省南昌市青云谱区青云谱北路666号,2023/01/05
9206226,纯电20w上,15,宝马iX3 ,2021款, 创领型,宝马iX3 2021款 创领型,1年7个月,3.50万公里,28.28万,43.99万,https://www.dongchedi.com/usedcar/9206226,东莞,2021年06月上牌,0次,东莞,深灰色,深色,壹米汽车（东莞店）,在售车源45辆,广东省东莞市厚街镇厚街大道东14号1806室,2023/01/05
9193177,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年3个月,1.40万公里,23.59万,29.18万,https://www.dongchedi.com/usedcar/9193177,上海,2021年09月上牌,0次,上海,黑色,深色,上海车加二手车,在售车源53辆,上海市嘉定区南翔镇新勤路159号百联联合汽车广场三幢一楼车加新能源,2023/01/05
8939214,纯电20w上,15,Model Y ,2021款, 标准续航后轮驱动版,Model Y 2021款 标准续航后轮驱动版,1年,1.20万公里,23.58万,29.18万,https://www.dongchedi.com/usedcar/8939214,上海,2021年12月上牌,1次,上海,黑色,深色,上海合木二手车,在售车源23辆,上海市闵行区顾戴路3351号,2023/01/05
